"SYMBOL","ENTREZID"
"CYP1A1","1543"
"APBB1IP","54518"
"CCDC148","130940"
"SULT2B1","6820"
"FCRLB","127943"
"FSCN1","6624"
"ARL16","339231"
"OR6N2","81442"
"ZNF239","8187"
"NFXL1","152518"
"RARA","5914"
"IL36A","27179"
"ZNF791","163049"
"ZNF808","388558"
"PRSS21","10942"
"UBE2E1","7324"
"ACY1","95"
"KPNA1","3836"
"IQCD","115811"
"HOXB2","3212"
"RAB28","9364"
"FAM57B","83723"
"UBN1","29855"
"SERP2","387923"
"CD44","960"
"YBX3","8531"
"9-Sep",NA
"ASGR1","432"
"TRIM59","286827"
"C19orf73","55150"
"DTNBP1","84062"
"FRRS1L","23732"
"AVIL","10677"
"ERGIC2","51290"
"CDKN1C","1028"
"C8orf17","100507249"
"ULK4","54986"
"PHYHD1","254295"
"COQ3","51805"
"DLL3","10683"
"HOXA4","3201"
"IL22","50616"
"C9orf89",NA
"MSMP","692094"
"CNIH3","149111"
"SLAIN1","122060"
"SIRPA","140885"
"OR52M1","119772"
"NHLRC1","378884"
"CBX2","84733"
"TP53AIP1","63970"
"HS3ST2","9956"
"FBXL12","54850"
"ZNF334","55713"
"SLIT2","9353"
"DHRS13","147015"
"JAK1","3716"
"OAZ1","4946"
"TMEM100","55273"
"ZNF114","163071"
"COPG2","26958"
"C19orf44","84167"
"NEUROG3","50674"
"FITM2","128486"
"CA8","767"
"POC1A","25886"
"SPOPL","339745"
"TPM4","7171"
"ENAH","55740"
"SEMA3C","10512"
"PPIL1","51645"
"HAGHL","84264"
"ACADS","35"
"ADAP2","55803"
"SLC18A3","6572"
"MAP3K19","80122"
"FAM151B","167555"
"HOXB8","3218"
"FAM170B","170370"
"DGAT1","8694"
"SMYD5","10322"
"FAM49B","51571"
"OR2T10","127069"
"TRPM3","80036"
"USP53","54532"
"PITPNA","5306"
"IKZF5","64376"
"SLC45A2","51151"
"ZNF785","146540"
"SPRYD7","57213"
"USP54","159195"
"ZNF469","84627"
"APOA1","335"
"ZNF717","100131827"
"TSHR","7253"
"FAM135B","51059"
"SMARCE1","6605"
"INMT","11185"
"FAM19A3",NA
"KRT23","25984"
"ARHGEF38","54848"
"C10orf11",NA
"KRTAP16-1","100505753"
"DEGS1","8560"
"S100B","6285"
"UQCR11","10975"
"LYPD5","284348"
"MPG","4350"
"C11orf45","219833"
"IK","3550"
"KCNV1","27012"
"TIFA","92610"
"LEUTX","342900"
"CD180","4064"
"EDN2","1907"
"B9D2","80776"
"GATA6","2627"
"ZNF699","374879"
"CDK5","1020"
"SH3PXD2A","9644"
"IL1RAP","3556"
"FDXACB1","91893"
"RNF212","285498"
"HMBS","3145"
"AEBP1","165"
"CDCP2","200008"
"DAOA","267012"
"AUNIP","79000"
"HEATR5A","25938"
"C19orf47","126526"
"NFKB2","4791"
"RFTN1","23180"
"TNFSF13B","10673"
"CHST4","10164"
"ZMAT4","79698"
"OR10J1","26476"
"DNAJC6","9829"
"CCDC61","729440"
"SLC37A2","219855"
"SHH","6469"
"OR6A2","8590"
"SLC44A1","23446"
"ZNF831","128611"
"DUSP2","1844"
"BRD3","8019"
"BAMBI","25805"
"TMEM86B","255043"
"CEP250","11190"
"KDM4B","23030"
"OGG1","4968"
"SLC9C2","284525"
"SFRP4","6424"
"KCTD19","146212"
"C1orf173",NA
"TMEM169","92691"
"LARP6","55323"
"FAM71E2","284418"
"PAK4","10298"
"CACNB1","782"
"FAM166A","401565"
"UBALD2","283991"
"CCDC142","84865"
"NR2F2","7026"
"PAG1","55824"
"GRIK2","2898"
"PLIN3","10226"
"PDE4A","5141"
"ZNF35","7584"
"HSPA1L","3305"
"HPSE2","60495"
"HGD","3081"
"PHLPP1","23239"
"SIX6","4990"
"PITX2","5308"
"CCDC17","149483"
"LILRB5","10990"
"MLN","4295"
"DUS2L",NA
"CD84","8832"
"EIF4G3","8672"
"CYTH1","9267"
"NT5DC4","284958"
"CEP72","55722"
"TTC9B","148014"
"CAPN10","11132"
"C14orf180","400258"
"OR2C3","81472"
"WIZ","58525"
"C10orf55","414236"
"ABHD15","116236"
"CA12","771"
"SLC51A","200931"
"C9orf72","203228"
"KHNYN","23351"
"ABHD13","84945"
"CHRNB4","1143"
"PTOV1","53635"
"MS4A3","932"
"MCHR1","2847"
"AGRN","375790"
"SLC20A1","6574"
"GGT6","124975"
"SLC25A34","284723"
"WDFY1","57590"
"ALDH1B1","219"
"NPSR1","387129"
"CDCA3","83461"
"CST11","140880"
"CD300E","342510"
"MFAP3","4238"
"TMEM220","388335"
"C10orf54",NA
"HECTD4","283450"
"FBXO8","26269"
"MYCBPAP","84073"
"LRRC8A","56262"
"HERC4","26091"
"RERE","473"
"ADAMTS10","81794"
"ASIC5","51802"
"CECR6",NA
"PTS","5805"
"MFNG","4242"
"MMP15","4324"
"USP27X","389856"
"EPHA5","2044"
"KDELR3","11015"
"WNT3","7473"
"TMEM209","84928"
"C3AR1","719"
"ADCK2","90956"
"C19orf33","64073"
"GPR88","54112"
"SLC11A1","6556"
"GLB1","2720"
"CYBA","1535"
"LRFN1","57622"
"RSPH6A","81492"
"PGM2","55276"
"LRP1","4035"
"LRTOMT","220074"
"ATP9A","10079"
"ANTXRL","195977"
"LBR","3930"
"WFIKKN2","124857"
"TBX4","9496"
"CERK","64781"
"KRT31","3881"
"STARD9","57519"
"ITLN1","55600"
"DMXL2","23312"
"FBXO33","254170"
"TMEM9","252839"
"KIAA1467",NA
"KIAA0196",NA
"ZNF586","54807"
"ITPRIPL2","162073"
"H2BFWT","158983"
"NKX2-8","26257"
"TNFSF8","944"
"ZNF329","79673"
"TMCC3","57458"
"JUN","3725"
"OR6P1","128366"
"SH3BGRL","6451"
"OR1J4","26219"
"TRPC4","7223"
"ACSF3","197322"
"KCNB2","9312"
"ZNF596","169270"
"KYNU","8942"
"FOSB","2354"
"TMEM177","80775"
"SPARC","6678"
"FAM76A","199870"
"MASP2","10747"
"SIRT2","22933"
"PUM2","23369"
"LY6G5C","80741"
"SLC16A3","9123"
"HSPA4L","22824"
"SH3BP1","23616"
"ZNF550","162972"
"RXRG","6258"
"ZNF45","7596"
"TFPI","7035"
"IFI35","3430"
"CREG1","8804"
"ALDH3B2","222"
"FZD4","8322"
"HES6","55502"
"C4orf26",NA
"C1orf50","79078"
"HS6ST3","266722"
"ZSCAN2","54993"
"VANGL2","57216"
"FN3K","64122"
"TGM5","9333"
"IL6","3569"
"RWDD2B","10069"
"TAGAP","117289"
"CCDC43","124808"
"INSIG1","3638"
"COBLL1","22837"
"ZEB2","9839"
"WDR27","253769"
"USF2","7392"
"KATNAL2","83473"
"APOD","347"
"SH2D1A","4068"
"ACPL2",NA
"HOMER2","9455"
"MYO18A","399687"
"NUBP2","10101"
"C8orf82","414919"
"MTO1","25821"
"PRR14L","253143"
"PLEKHA4","57664"
"OLIG3","167826"
"FBRSL1","57666"
"CYP1B1","1545"
"EPS15L1","58513"
"MBOAT4","619373"
"GIMAP4","55303"
"SP2","6668"
"TNFRSF25","8718"
"PABPC5","140886"
"FA2H","79152"
"DLK1","8788"
"PLEKHG2","64857"
"NUTM1","256646"
"TMEM27",NA
"FGF1","2246"
"SLC22A2","6582"
"FNDC4","64838"
"VPS36","51028"
"ANKLE1","126549"
"RASSF5","83593"
"ANKK1","255239"
"PSMD9","5715"
"ZNF165","7718"
"DIAPH3","81624"
"ZNF77","58492"
"GABARAPL2","11345"
"DCD","117159"
"PTPDC1","138639"
"FAM163B","642968"
"EBLN2","55096"
"TIMP3","7078"
"IBSP","3381"
"MAP3K5","4217"
"ZNF671","79891"
"SYT8","90019"
"KLHL36","79786"
"TMC8","147138"
"TMEM140","55281"
"HPS3","84343"
"KCNJ2","3759"
"ZBTB39","9880"
"C2CD3","26005"
"TMEM130","222865"
"RPS6KC1","26750"
"CAPNS2","84290"
"LCNL1","401562"
"ZNF318","24149"
"MORF4L1","10933"
"RAMP1","10267"
"SNX29","92017"
"NME1","4830"
"C8G","733"
"ANKRD65","441869"
"C1QC","714"
"DGKG","1608"
"CLDND2","125875"
"CUTC","51076"
"TMEM5",NA
"CHRM1","1128"
"ZDHHC8","29801"
"JAM2","58494"
"FAM19A1",NA
"UBE2R2","54926"
"SERPINB10","5273"
"CYP27C1","339761"
"RBBP9","10741"
"FBXL7","23194"
"SLC35F5","80255"
"RTN4","57142"
"RC3H2","54542"
"REEP5","7905"
"MLXIPL","51085"
"MYOZ2","51778"
"ZNF148","7707"
"VCPIP1","80124"
"CBLN1","869"
"THNSL1","79896"
"MUC6","4588"
"TAL1","6886"
"C10orf105","414152"
"FZD10","11211"
"INHBB","3625"
"NCK2","8440"
"TTC23","64927"
"CREBL2","1389"
"OR5M11","219487"
"LBH","81606"
"YIF1B","90522"
"SEC11A","23478"
"TXNDC2","84203"
"PSD","5662"
"FANCM","57697"
"ZNRF1","84937"
"ASH1L","55870"
"CABLES1","91768"
"YME1L1","10730"
"CLEC9A","283420"
"ZNF793","390927"
"PTGS1","5742"
"SMURF2","64750"
"10-Mar",NA
"SPATA16","83893"
"C7orf65","401335"
"MAST2","23139"
"RAB11FIP4","84440"
"GSG1","83445"
"PYGL","5836"
"IL12RB1","3594"
"RNF43","54894"
"VAT1L","57687"
"ZNF552","79818"
"ABHD17C","58489"
"NEUROD1","4760"
"OR6K3","391114"
"KANK2","25959"
"SLC27A2","11001"
"PIK3R2","5296"
"TMEM66",NA
"XKR4","114786"
"MAGEL2","54551"
"MATN1","4146"
"GPR143","4935"
"MTDH","92140"
"HR","55806"
"KIF20B","9585"
"SPDYE4","388333"
"NHLRC3","387921"
"JPH3","57338"
"STAT3","6774"
"RAMP3","10268"
"TIMM10B","26515"
"CPNE6","9362"
"HMGCLL1","54511"
"C7orf62",NA
"ARPC1B","10095"
"SAGE1","55511"
"STK11IP","114790"
"GATM","2628"
"NUP62CL","54830"
"ITPR1","3708"
"ZNF215","7762"
"IFNGR1","3459"
"PRMT6","55170"
"ZNF382","84911"
"DOCK6","57572"
"KBTBD3","143879"
"RASSF7","8045"
"KCNA3","3738"
"AGR2","10551"
"ZNF582","147948"
"ZCCHC12","170261"
"SDF2L1","23753"
"FAM212A",NA
"TBXA2R","6915"
"CCSAP","126731"
"PCDH1","5097"
"PRMT3","10196"
"MUC21","394263"
"PDGFA","5154"
"ITM2B","9445"
"RALGPS2","55103"
"CTNND1","1500"
"CA9","768"
"HELB","92797"
"RETN","56729"
"ISM1","140862"
"MMP28","79148"
"HABP2","3026"
"SLC1A5","6510"
"KIAA1731",NA
"CSAD","51380"
"MSANTD4","84437"
"SMIM11",NA
"RBM22","55696"
"RGL2","5863"
"SKIDA1","387640"
"SLC24A5","283652"
"TMIGD2","126259"
"MYT1L","23040"
"ITGA2","3673"
"EDC3","80153"
"LST1","7940"
"MAB21L2","10586"
"ESD","2098"
"ANKRD9","122416"
"FAM53A","152877"
"AOC3","8639"
"DNPEP","23549"
"ZNF652","22834"
"TRIM55","84675"
"TCF23","150921"
"LCK","3932"
"CYP8B1","1582"
"NACC1","112939"
"RILPL2","196383"
"MMP11","4320"
"FAM166B","730112"
"FAM124B","79843"
"PCNXL2",NA
"IRGM","345611"
"MAP3K2","10746"
"C19orf24","55009"
"KDM6B","23135"
"GNG13","51764"
"CROT","54677"
"L3MBTL1","26013"
"GNA13","10672"
"EXOC3L1","283849"
"FOXP1","27086"
"FRAT2","23401"
"SYPL1","6856"
"GRSF1","2926"
"AVPR2","554"
"OTUD6A","139562"
"KIR2DL4","3805"
"GYG1","2992"
"ASB14","142686"
"TRIM56","81844"
"GPR144",NA
"DLX3","1747"
"AP3M1","26985"
"ST7","7982"
"TBC1D19","55296"
"SFTPB","6439"
"PPARA","5465"
"ZNF274","10782"
"FAM131B","9715"
"HS3ST6","64711"
"DCAF12L2","340578"
"FAM129C",NA
"FNDC7","163479"
"SLC38A6","145389"
"TEAD4","7004"
"ZBTB21","49854"
"SAMD15","161394"
"SLC25A24","29957"
"CAPZA3","93661"
"GALNT2","2590"
"CAMK4","814"
"DCDC1","341019"
"KHDRBS1","10657"
"RALGPS1","9649"
"CNPPD1","27013"
"NRIP2","83714"
"SLC12A4","6560"
"FGF17","8822"
"ARRB1","408"
"SH3PXD2B","285590"
"DNAJC27","51277"
"SLC39A2","29986"
"PRKAA2","5563"
"PREX1","57580"
"CARD6","84674"
"IL5RA","3568"
"C5orf24","134553"
"GBA2","57704"
"PHF20L1","51105"
"LIPC","3990"
"ZNF827","152485"
"HCFC2","29915"
"PHYHIPL","84457"
"NSUN3","63899"
"OR6K2","81448"
"GLTSCR1",NA
"IGHMBP2","3508"
"PRPSAP2","5636"
"CTNNB1","1499"
"ASF1A","25842"
"DCDC2B","149069"
"PLAC1","10761"
"ANKRD23","200539"
"NOS1","4842"
"MEP1A","4224"
"DGKA","1606"
"ATXN3","4287"
"DEFB119","245932"
"DNAJC7","7266"
"PRR7","80758"
"RAB5B","5869"
"TRPV6","55503"
"GSN","2934"
"MGST1","4257"
"KCNE1L",NA
"CTTNBP2NL","55917"
"SLC31A2","1318"
"LRWD1","222229"
"IBTK","25998"
"ZNF566","84924"
"DLX6","1750"
"RAX2","84839"
"CNGA2","1260"
"MYRFL","196446"
"NUB1","51667"
"ELF3","1999"
"AES",NA
"CCDC174","51244"
"C2orf50","130813"
"PLEKHD1","400224"
"GSKIP","51527"
"C1orf116","79098"
"C16orf91","283951"
"BMP7","655"
"MAGEA8","4107"
"PLEKHG5","57449"
"LIPI","149998"
"PPIP5K2","23262"
"ARID3C","138715"
"SSFA2",NA
"CCDC41",NA
"NEIL2","252969"
"ASCL4","121549"
"OARD1","221443"
"GCKR","2646"
"AR","367"
"HID1","283987"
"FYCO1","79443"
"NECAP1","25977"
"GRIN2D","2906"
"ROBO4","54538"
"ETV3","2117"
"PLIN2","123"
"ZNF500","26048"
"MROH7","374977"
"VLDLR","7436"
"CAPG","822"
"HNRNPUL1","11100"
"GPR111",NA
"ZDHHC6","64429"
"DZIP1L","199221"
"CAPRIN2","65981"
"RENBP","5973"
"MICALL2","79778"
"HTR3D","200909"
"KLRG1","10219"
"CCNC","892"
"DRD2","1813"
"ABCB9","23457"
"RNF217","154214"
"ITPA","3704"
"TMEM108","66000"
"SIGLEC8","27181"
"APBB3","10307"
"DMWD","1762"
"ZNF7","7553"
"TMEM249","340393"
"DYNC1I1","1780"
"OR6T1","219874"
"C11orf68","83638"
"CYP2C18","1562"
"TADA2B","93624"
"IL17RC","84818"
"RAC2","5880"
"KIFC2","90990"
"PQBP1","10084"
"NRM","11270"
"HOXD8","3234"
"TKTL2","84076"
"DNAJB13","374407"
"PEX7","5191"
"GPX7","2882"
"RGS4","5999"
"GPR108","56927"
"BLOC1S1","2647"
"PASK","23178"
"PERP","64065"
"FKBP8","23770"
"ACSS1","84532"
"FBXL14","144699"
"PHLPP2","23035"
"MAP3K3","4215"
"CD72","971"
"FRS3","10817"
"FAM169B","283777"
"EVI5","7813"
"BRPF1","7862"
"LIN7B","64130"
"TFB1M","51106"
"OR52H1","390067"
"FAM196B",NA
"TMEM62","80021"
"FBXO31","79791"
"FAIM3",NA
"KRTCAP3","200634"
"ZBTB38","253461"
"KRT10","3858"
"CYP7A1","1581"
"PPFIBP1","8496"
"PDE10A","10846"
"TAF5L","27097"
"KCNA6","3742"
"ZSWIM6","57688"
"TXNDC11","51061"
"INPP5D","3635"
"SORCS1","114815"
"CPOX","1371"
"OTP","23440"
"FAM219B","57184"
"C1orf229","388759"
"ACTC1","70"
"OLFM1","10439"
"ANG","283"
"GPRC5A","9052"
"KXD1","79036"
"RSBN1","54665"
"SLK","9748"
"OR4K14","122740"
"MLH3","27030"
"CHST11","50515"
"MYL6B","140465"
"TMPRSS7","344805"
"FLOT2","2319"
"CLUL1","27098"
"OLFM3","118427"
"KDM2A","22992"
"C10orf118",NA
"NFYC","4802"
"OR10V1","390201"
"GRB10","2887"
"POLM","27434"
"DCN","1634"
"TUB","7275"
"LMBRD1","55788"
"EPHB1","2047"
"STON1","11037"
"GH2","2689"
"LRRTM3","347731"
"COL19A1","1310"
"ANKRD62","342850"
"KLF14","136259"
"NANS","54187"
"REST","5978"
"FBLN2","2199"
"PLEKHO2","80301"
"KIAA1671","85379"
"FBXL4","26235"
"PATL1","219988"
"NOD1","10392"
"EDEM3","80267"
"RNF215","200312"
"OXCT1","5019"
"SHBG","6462"
"SLC6A13","6540"
"MCIDAS","345643"
"SLC25A43","203427"
"DNAJA2","10294"
"MMP3","4314"
"GJA5","2702"
"SDC2","6383"
"CNTD1","124817"
"PRSS16","10279"
"ZNF227","7770"
"C3orf18","51161"
"OR2G3","81469"
"CMBL","134147"
"IL17REL","400935"
"BCAP31","10134"
"MAEL","84944"
"HMGB2","3148"
"NUGGC","389643"
"ERLIN2","11160"
"ATG3","64422"
"C1orf74","148304"
"ENO3","2027"
"ZNF814","730051"
"JMJD8","339123"
"C8orf34","116328"
"SLC41A2","84102"
"MPO","4353"
"RAX","30062"
"FAM161A","84140"
"METTL22","79091"
"C9orf84",NA
"NTF3","4908"
"SLC39A4","55630"
"PXMP4","11264"
"PAX3","5077"
"EPOR","2057"
"RPL28","6158"
"TMEM138","51524"
"CBS","875"
"NTSR2","23620"
"ACOT6","641372"
"GIPC3","126326"
"GAA","2548"
"FAM19A4",NA
"TDO2","6999"
"C19orf70",NA
"BCL2L13","23786"
"SCNN1A","6337"
"CD59","966"
"A1CF","29974"
"LRRIQ4","344657"
"VAMP1","6843"
"PIAS1","8554"
"ZCCHC11",NA
"CPEB2","132864"
"NLRP2","55655"
"TAS2R7","50837"
"TEX15","56154"
"SHC1","6464"
"EIF4E1B","253314"
"UCN3","114131"
"ZBTB5","9925"
"BSG","682"
"CACNA2D4","93589"
"PHF7","51533"
"FAH","2184"
"ACTL7A","10881"
"FBN3","84467"
"OAZ2","4947"
"IP6K1","9807"
"SERPINB9","5272"
"DNM1","1759"
"RELN","5649"
"PGAM2","5224"
"ZNF598","90850"
"TMEM187","8269"
"NIPSNAP1","8508"
"SEPN1",NA
"SHISA2","387914"
"CLSTN2","64084"
"CPE","1363"
"THADA","63892"
"ANGPTL2","23452"
"CSNK1E","1454"
"KMO","8564"
"NRTN","4902"
"MAGEB18","286514"
"CLEC4F","165530"
"LHFPL5","222662"
"ART4","420"
"KDELC2",NA
"ITLN2","142683"
"AFAP1","60312"
"DOM3Z",NA
"TMCO4","255104"
"WIPF1","7456"
"PTPRQ","374462"
"RRAGD","58528"
"MTTP","4547"
"TMEM179","388021"
"MLEC","9761"
"PSAP","5660"
"GLIPR2","152007"
"OR13J1","392309"
"CNTD2","79935"
"H6PD","9563"
"SLFN12","55106"
"OAF","220323"
"R3HDM4","91300"
"UBE2F","140739"
"AHNAK","79026"
"RABGAP1L","9910"
"EZH1","2145"
"RANBP3L","202151"
"ASAP1","50807"
"NUBPL","80224"
"SLC4A3","6508"
"PRRG1","5638"
"OLFML3","56944"
"OR9A2","135924"
"IFIT5","24138"
"FOXD1","2297"
"BOD1L2","284257"
"ATAT1","79969"
"LDLR","3949"
"ADA","100"
"PLCZ1","89869"
"C1orf204",NA
"HPN","3249"
"HIPK3","10114"
"ZNF57","126295"
"NKIRAS2","28511"
"ABCD3","5825"
"ZNF672","79894"
"HES1","3280"
"CNTN4","152330"
"ATP2A3","489"
"NIPA2","81614"
"TEX261","113419"
"TTC22","55001"
"WWOX","51741"
"KIAA0430",NA
"LMCD1","29995"
"MBL2","4153"
"EFCC1","79825"
"PTGES","9536"
"NCCRP1","342897"
"TTC23L","153657"
"ADCK3",NA
"AGTR1","185"
"SLC17A7","57030"
"GAREM",NA
"ANKRD30B","374860"
"ATP8A1","10396"
"CHUK","1147"
"GLT8D1","55830"
"C17orf66",NA
"CEP350","9857"
"ZFY","7544"
"ZNF577","84765"
"TIA1","7072"
"TAF4B","6875"
"PCM1","5108"
"H1F0","3005"
"CHRAC1","54108"
"ZNF79","7633"
"TFF3","7033"
"ST8SIA5","29906"
"GBA3","57733"
"MAML2","84441"
"SLC38A1","81539"
"EMC8","10328"
"PITPNM1","9600"
"SYN3","8224"
"CADM2","253559"
"RAB39A","54734"
"GPR150","285601"
"KCNA1","3736"
"ZSCAN5A","79149"
"DGKI","9162"
"RPE65","6121"
"PAM","5066"
"PYGO1","26108"
"KLHL25","64410"
"SLC7A1","6541"
"GABRA2","2555"
"PRSS37","136242"
"BFAR","51283"
"RNF122","79845"
"LIX1","167410"
"IGFL2","147920"
"FBXW7","55294"
"DHRS11","79154"
"FAM221A","340277"
"NYAP1","222950"
"OTOL1","131149"
"UBE2Q2","92912"
"CEL","1056"
"CCDC155","147872"
"ZNF319","57567"
"SPATA6","54558"
"FAM3D","131177"
"SYN1","6853"
"WDR87","83889"
"ASZ1","136991"
"FCN3","8547"
"STX8","9482"
"NPPC","4880"
"ARHGAP12","94134"
"TLX1","3195"
"RPUSD3","285367"
"NYNRIN","57523"
"YIPF3","25844"
"HDAC6","10013"
"LPGAT1","9926"
"URGCP","55665"
"PRSS23","11098"
"CCDC91","55297"
"WNT1","7471"
"GPAM","57678"
"NBAS","51594"
"PDZRN4","29951"
"SST","6750"
"HAMP","57817"
"MYL3","4634"
"FCN1","2219"
"FAM50B","26240"
"ANKRD39","51239"
"ZBTB33","10009"
"MKL1",NA
"PIKFYVE","200576"
"TMEM150C","441027"
"FAM205A","259308"
"NABP2","79035"
"SUN5","140732"
"GSTK1","373156"
"ADAL","161823"
"H2BFM","286436"
"ZBTB32","27033"
"SLC35G2","80723"
"MSC","9242"
"PADI2","11240"
"C9orf50","375759"
"A2M","2"
"PRDM13","59336"
"LONRF1","91694"
"STUB1","10273"
"ZNF534","147658"
"WSCD2","9671"
"ADAM10","102"
"ITPR2","3709"
"NXPH1","30010"
"GPX6","257202"
"HADHA","3030"
"TMEM243","79161"
"PRDM4","11108"
"ABHD16A","7920"
"WWP1","11059"
"MAP6D1","79929"
"SLC1A3","6507"
"MTL5",NA
"ETFA","2108"
"TTC38","55020"
"PNMT","5409"
"WNT7B","7477"
"RND2","8153"
"TNFSF12","8742"
"LPCAT3","10162"
"R3HCC1L","27291"
"IL22RA1","58985"
"EPHA2","1969"
"FGFBP1","9982"
"RDH14","57665"
"ERO1LB",NA
"LAPTM4B","55353"
"C15orf37",NA
"LUZP2","338645"
"TMEM206","55248"
"DCUN1D2","55208"
"TFAP2D","83741"
"LAMP5","24141"
"SULT1C2","6819"
"KLHL22","84861"
"AZIN1","51582"
"AGTRAP","57085"
"ZSCAN21","7589"
"MAP3K8","1326"
"CD93","22918"
"C5orf45",NA
"HLF","3131"
"NFX1","4799"
"RARG","5916"
"NAT9","26151"
"OR9I1","219954"
"ZNF185","7739"
"CCDC14","64770"
"GPR31","2853"
"C7","730"
"GLIS1","148979"
"C1orf53","388722"
"FAM84A",NA
"SMAGP","57228"
"LMOD3","56203"
"SELENBP1","8991"
"MIOS","54468"
"LANCL3","347404"
"NAT14","57106"
"SVIL","6840"
"TRAFD1","10906"
"TSPAN1","10103"
"HIF1A","3091"
"SPERT","220082"
"STAT5B","6777"
"MSL3","10943"
"WSCD1","23302"
"DNMBP","23268"
"ZNF326","284695"
"PEBP4","157310"
"BTBD2","55643"
"EBF4","57593"
"SYTL3","94120"
"FERMT3","83706"
"GPR142","350383"
"SEC24C","9632"
"GUF1","60558"
"VSIG2","23584"
"REXO4","57109"
"ZCCHC2","54877"
"RBM12B","389677"
"TMEM211","255349"
"PALD1","27143"
"SCHIP1","29970"
"TRIM35","23087"
"SMPD3","55512"
"NCK1","4690"
"CYP2S1","29785"
"MAPK1","5594"
"DNAJC5G","285126"
"ATP2B3","492"
"PRNP","5621"
"OR8A1","390275"
"HBEGF","1839"
"SLC6A14","11254"
"CX3CR1","1524"
"CTXN3","613212"
"AFP","174"
"VNN1","8876"
"ATF3","467"
"MYO7B","4648"
"LRIG1","26018"
"SLC6A1","6529"
"OXNAD1","92106"
"TNFAIP6","7130"
"GSTO2","119391"
"UBQLN2","29978"
"DIP2B","57609"
"PIK3CD","5293"
"CCR7","1236"
"PPP2R5A","5525"
"FGF14","2259"
"FLII","2314"
"SRPX2","27286"
"HDC","3067"
"SOX3","6658"
"AGXT2","64902"
"HES4","57801"
"AGBL1","123624"
"GUCA1A","2978"
"GBP2","2634"
"PECR","55825"
"LOXL4","84171"
"BIVM","54841"
"ANKRD66","100287718"
"ZDHHC11","79844"
"TSPAN32","10077"
"AHDC1","27245"
"SLC22A6","9356"
"DLX4","1748"
"ANKRD11","29123"
"MLLT4",NA
"ALKBH2","121642"
"MFSD9","84804"
"BEST2","54831"
"JAKMIP2","9832"
"PTGFR","5737"
"BTNL2","56244"
"C11orf71","54494"
"WNT4","54361"
"ASCL1","429"
"GALNT13","114805"
"CCR10","2826"
"RMND5B","64777"
"DTNA","1837"
"C19orf40",NA
"SP6","80320"
"TMEM176A","55365"
"CERCAM","51148"
"NPPB","4879"
"ADAMTS20","80070"
"TOR1AIP2","163590"
"MANEA","79694"
"CLEC5A","23601"
"STYXL1","51657"
"IL23A","51561"
"RBL1","5933"
"CDH26","60437"
"VASH2","79805"
"ADRB1","153"
"RXRA","6256"
"NDUFAF3","25915"
"PARVB","29780"
"PDE9A","5152"
"GHSR","2693"
"WNT9B","7484"
"AKAP10","11216"
"SLC17A8","246213"
"MTMR9","66036"
"GPRC5C","55890"
"ZNF19","7567"
"APBA2","321"
"PARP11","57097"
"ALX3","257"
"TRANK1","9881"
"NUAK2","81788"
"HLX","3142"
"BTLA","151888"
"INHA","3623"
"UPK1A","11045"
"SH2D4A","63898"
"CAV3","859"
"IL34","146433"
"SLC25A27","9481"
"AIRE","326"
"RSPO3","84870"
"KRT82","3888"
"CNGA3","1261"
"NUDT18","79873"
"CRLF1","9244"
"ZNF526","116115"
"THBS1","7057"
"BNC1","646"
"GATAD1","57798"
"CPAMD8","27151"
"ITGB6","3694"
"MFSD11","79157"
"KRT38","8687"
"C16orf52",NA
"TOM1L1","10040"
"ISG15","9636"
"FMO2","2327"
"NXPH4","11247"
"ALDH3A1","218"
"SYT17","51760"
"KCTD13","253980"
"PROSER2","254427"
"SERPINC1","462"
"BTNL8","79908"
"C10orf12",NA
"FAM163A","148753"
"DACT1","51339"
"STPG1","90529"
"SPAG6","9576"
"FSD1","79187"
"COIL","8161"
"PRLR","5618"
"HSF2","3298"
"CHDH","55349"
"IKZF1","10320"
"PNPLA8","50640"
"RNF10","9921"
"CYP11B2","1585"
"CDCA2","157313"
"UBE2A","7319"
"STAB1","23166"
"AKAP2","11217"
"DSG2","1829"
"WDR34","89891"
"RRH","10692"
"HEBP2","23593"
"SIX1","6495"
"DSG4","147409"
"IFNGR2","3460"
"DMTF1","9988"
"DPCD","25911"
"CARD14","79092"
"MAZ","4150"
"KBTBD12","166348"
"MGAT5B","146664"
"ANGPT2","285"
"RTP2","344892"
"CLK4","57396"
"HFE","3077"
"DTNB","1838"
"CCDC178","374864"
"TRIM66","9866"
"NUDT14","256281"
"PSPN","5623"
"CDO1","1036"
"SUCLG1","8802"
"TRAF3","7187"
"INHBC","3626"
"KDM4E","390245"
"ZNF555","148254"
"GREB1L","80000"
"PRKCE","5581"
"MAP3K15","389840"
"DIRAS1","148252"
"TFRC","7037"
"ICMT","23463"
"TNIP1","10318"
"PHYHIP","9796"
"WDR45","11152"
"SYCE2","256126"
"MAGEB4","4115"
"SERTAD2","9792"
"ZIC3","7547"
"OR4F15","390649"
"GLI1","2735"
"ANO10","55129"
"PDE8A","5151"
"KLHL17","339451"
"KDM3A","55818"
"ALDH1L2","160428"
"CD53","963"
"IVNS1ABP","10625"
"MNX1","3110"
"OR11H4","390442"
"SLC38A5","92745"
"RDH10","157506"
"SURF4","6836"
"SERPING1","710"
"LRRC10","376132"
"SOWAHD","347454"
